Advanced Algebra II with Trigonometry,"This course is designed to develop the analytical skills of every student. It is similar to the Algebra Two with Trigonometry course; however, there are more topics and some topics are discussed in greater depth. The basic approach is the same in that mathematics is viewed as a language revolving around logical thought. Mastering mathematical skills is learning the language. Applying the skills to set up and solve mathematical models that describe physical situations is an effort in creative as well as analytical thinking. During the course students learn to use the graphing calculator as a helpful tool to assist them in problem solving. Topics of study include the field properties of the real numbers, coordinate geometry, functions, systems of linear inequalities, determinants, exponents, factoring, simplifying algebraic expressions, solving polynomial and fractional equations, arithmetic sequences and series, geometric sequences and series (finite and infinite), simplifying expressions involving radicals, solving equations involving radicals and an introduction to the set of complex numbers, completing the square, the quadratic formula, zeros of polynomial functions, the Fundamental Theorem of Algebra, the conic sections (circle, ellipse, parabola and hyperbola), direct variations, inverse variations, joint variations, combined variations, quadratic systems, exponential functions, logarithmic functions, the Binomial Theorem, and a thorough look at trigonometry - the six trigonometric functions and their graphs, special values of trigonometric functions, deriving and proving trigonometric identities, the law of cosines, the law of sines, inverse trigonometric functions, solving trigonometric equations, and applications of trigonometry.",1,Mathematics
Pre-Calculus,"The focus of this course is on the aspects of advanced algebra and trigonometry that will be most helpful to students preparing to take calculus.  Students consider algebraic, numerical, graphic, and verbal representations of topics including various types of functions, parametric and polar equations, analytic trigonometry, partial fractions, and regression on two-variable data as well as an introduction to limits and derivatives.",1,Mathematics
AP Calculus BC,"This course follows the syllabus of the Advanced Placement Calculus BC exam. Students study limits, continuity, derivatives, integrals, differential equations, and series and sequences. Application of these concepts to real-world phenomena is emphasized.",1,Mathematics
Calculus II,"In this course, students study calculus of several variables. Topics covered include partial derivatives, multiple integrals, and vector calculus. Students must have completed Calculus I to enroll in this course.",1,Mathematics
Differential Equations - F,"Students in this course use the skills learned in calculus to investigate first- and second-order linear differential equations. Calculus I is a prerequisite, but students may enroll in Calculus II concurrently with this course.",0.5,Mathematics
Algebra II with Trigonometry,"This is a year-long course designed to develop the analytical skills of every student. Mathematics is viewed as a language revolving around logical thought. Mastering mathematical skills is learning the language. Applying the skills to set up and solve mathematical models that describe physical situations is an effort in creative as well as analytical thinking. During the course students learn to use the graphing calculator as a helpful tool to assist them in problem solving. Topics of study include the field properties of the real numbers, coordinate geometry, functions, systems of linear inequalities, determinants, exponents, factoring, simplifying algebraic expressions, solving polynomial and fractional equations, arithmetic sequences and series, geometric sequences and series (finite and infinite), simplifying expressions involving radicals, solving equations involving radicals and an introduction to the set of complex numbers, completing the square, the quadratic formula, zeros of polynomial functions, the Fundamental Theorem of Algebra, the conic sections (circle, ellipse, parabola and hyperbola), direct variations, inverse variations, joint variations, combined variations, quadratic systems, exponential functions, logarithmic functions, the Binomial Theorem, and a thorough look at trigonometry - the six trigonometric functions and their graphs, special values of trigonometric functions, deriving and proving trigonometric identities, the law of cosines, the law of sines, inverse trigonometric functions, solving trigonometric equations, and applications of trigonometry.",1,Mathematics
Trigonometry (Fall Semester Only),"Students who take the Algebra II course the previous year enroll in this semester-long course to complete the graduation requirement.  Topics include the six trigonometric functions and their graphs, proving trigonometric identities, the Law of Sines, the Law of Cosines, solving trigonometric equations, inverse trigonometric functions, vectors, and applications of trigonometry.",0.5,Mathematics
A Graphical Approach to Algebra (Spring Semester Only),"This is a semester course designed to develop the analytical skills of every student. Mathematics is a language revolving around logical thought. Mastering mathematical skills is learning the language. Applying the skills to set up and solve mathematical models that describe physical situations is an effort in creative as well as analytical thinking. During the course students learn to use the graphing calculator as a helpful tool to assist them in problem solving. Topics of study include solving equations graphically, graphical transformations of quadratic functions, all types of the power function and the absolute value function. Included also: graphing rational functions, solving rational equations and rational inequalities. In addition, modeling with functions is explored by using data sets of real-world situations. These are entered into the graphing calculator as scatter plots. From this, the appropriate regression equation is determined and used to make reasonable predictions.",0.5,Mathematics
AP Statistics,This course is a non-calculus based introduction to statistics which exposes students to four broad themes: exploratory data analysis&mdash;observing patterns and departures from patterns; experimental design&mdash;deciding what and how to measure; pattern anticipation&mdash;introducing probability and simulation; and statistical inference&mdash;selecting and confirming appropriate models. Emphasis is placed on working with data and statistical reasoning to make conclusions about data. Students are prepared to take the AP Statistics exam.,1,Mathematics
Complex Variables,,0.5,Mathematics
Complex Variables II,,0.5,Mathematics
Macroeconomics - S,,0.5,Mathematics
Calculus II,,0.5,Mathematics
Game Theory - IS,,0.5,Mathematics
Cryptological Mathemetics - IS,,0.5,Mathematics
Multivariable Calculus - S,,0.5,Mathematics
Mathematics of Finance - IS,,0.5,Mathematics
Linear Algebra - F,,0.5,Mathematics
Discrete & Combinatorial Math,,0.5,Mathematics
Calculus,,1,Mathematics
Foundations in Algebra and Geometry,"This first-year course prepares students for the challenges ahead in the math curriculum. Students examine and represent numbers in various forms; demonstrate fluency in mathematical language and understanding of concepts, processes, and reasoning; develop independence in learning mathematics; investigate math&#8217;s scope and nature; and acquire a broad yet solid foundation for both algebra and geometry. They apply their learning to an array of problems.",1,Mathematics
Advanced Algebra I,"This course stresses both the structure of algebra and the development of problem-solving skills. The properties of the real number system lay the groundwork for the course. Emphasis is placed on understanding and applying the symbolic language of mathematics in order to represent real world situations. Topics include solving and graphing linear equations, inequalities, systems of equations, quadratic and rational equations, simplifying and evaluating radicals, rules of exponents, operations with polynomials, factoring polynomials, and operations with rational expressions. Various problem-solving techniques are developed.",1,Mathematics
Advanced Geometry,"Working chiefly within the axiomatic system of Euclidean geometry, students use logical and creative mathematical reasoning to confirm parallel, perpendicular, congruence, inequality, and similarity relationships. They develop mastery of synthetic, coordinate, and transformational methods in problem solving, and they hone their powers of spatial visualization through paper folding and other construction techniques. Content typically includes proofs, plane and space figures, locus, vectors, trigonometry of right triangles, and non-Euclidean geometries. Optional, supplemental texts and computer resources allow students to explore an array of non-traditional and advanced topics.",1,Mathematics
Advanced Algebra II w/ Trigonometry,"This course is designed to develop the analytical skills of every student. It is similar to the Algebra Two with Trigonometry course; however, there are more topics and some topics are discussed in greater depth. The basic approach is the same in that mathematics is viewed as a language revolving around logical thought. Mastering mathematical skills is learning the language. Applying the skills to set up and solve mathematical models that describe physical situations is an effort in creative as well as analytical thinking. During the course students learn to use the graphing calculator as a helpful tool to assist them in problem solving. Topics of study include the field properties of the real numbers, coordinate geometry, functions, systems of linear inequalities, determinants, exponents, factoring, simplifying algebraic expressions, solving polynomial and fractional equations, arithmetic sequences and series, geometric sequences and series (finite and infinite), simplifying expressions involving radicals, solving equations involving radicals and an introduction to the set of complex numbers, completing the square, the quadratic formula, zeros of polynomial functions, the Fundamental Theorem of Algebra, direct variations, inverse variations, joint variations, combined variations, quadratic systems, exponential functions, logarithmic functions, the Binomial Theorem, and a thorough look at trigonometry - the six trigonometric functions and their graphs, special values of trigonometric functions, deriving and proving trigonometric identities, the law of cosines, the law of sines, inverse trigonometric functions, solving trigonometric equations, applications of trigonometry, and graphical transformations of all functions studied.",1,Mathematics
Advanced Pre-Calculus,"The focus of this course is on the aspects of advanced algebra and trigonometry that will be most helpful to students preparing to take calculus. Students consider algebraic, numerical, graphic, and verbal representations of topics including various types of functions, parametric and polar equations, analytic trigonometry, partial fractions, and regression on two-variable data as well as an introduction to limits and derivatives.",1,Mathematics
AP Calculus BC,"This course follows the syllabus of the Advanced Placement Calculus BC exam. Students study limits, continuity, derivatives, integrals, differential equations, and series and sequences. Application of these concepts to real-world phenomena is emphasized.",1,Mathematics
Calculus II,"In this course, students study calculus of several variables. Topics covered include partial derivatives, multiple integrals, and vector calculus. Students must have completed Calculus I to enroll in this course.",1,Mathematics
Algebra II with Trigonometry,"This is a year-long course designed to develop the analytical skills of every student. Mathematics is viewed as a language revolving around logical thought. Mastering mathematical skills is learning the language. Applying the skills to set up and solve mathematical models that describe physical situations is an effort in creative as well as analytical thinking. During the course students learn to use the graphing calculator as a helpful tool to assist them in problem solving. Topics of study include the field properties of the real numbers, coordinate geometry, functions, systems of linear inequalities, determinants, exponents, factoring, simplifying algebraic expressions, solving polynomial and fractional equations, arithmetic sequences and series, geometric sequences and series (finite and infinite), simplifying expressions involving radicals, solving equations involving radicals and an introduction to the set of complex numbers, completing the square, the quadratic formula, zeros of polynomial functions, the Fundamental Theorem of Algebra, direct variations, inverse variations, joint variations, combined variations, quadratic systems, exponential functions, logarithmic functions, the Binomial Theorem, and a thorough look at trigonometry - the six trigonometric functions and their graphs, special values of trigonometric functions, deriving and proving trigonometric identities, the law of cosines, the law of sines, inverse trigonometric functions, solving trigonometric equations, applications of trigonometry, and graphical transformations of all functions studied.",1,Mathematics
AP Statistics,This course is a non-calculus based introduction to statistics which exposes students to four broad themes: exploratory data analysis&mdash;observing patterns and departures from patterns; experimental design&mdash;deciding what and how to measure; pattern anticipation&mdash;introducing probability and simulation; and statistical inference&mdash;selecting and confirming appropriate models. Emphasis is placed on working with data and statistical reasoning to make conclusions about data. Students are prepared to take the AP Statistics exam.,1,Mathematics
Calculus,,1,Mathematics
Complex Variables - IS,,1,Mathematics
Demography - IS - F,,0.5,Mathematics
Mathematics & Magic - IS - F,,0.5,Mathematics
Tensegrity Structures - IS - F,,0.5,Mathematics
Algebra I,,1,Mathematics
Geometry,,1,Mathematics
Algebra II w/ Trigonometry,,1,Mathematics
Pre-Calculus,,1,Mathematics
Statistical Analysis of Tennis - IS,,1,Mathematics
Complex Analysis- IS,,0.5,Mathematics
Numerical Analysis - F,,0.5,Mathematics
Advanced Techniques in Mathematical Problem Solving,,1,Mathematics
Abstract Algebra I and II,,1,Mathematics
Introduction to Finance,,0.5,Mathematics
Numerical Mathematics - S,,0.5,Mathematics
Discrete Mathematics - S,,0.5,Mathematics
Elementary Number Theory-IS-S,,0.5,Mathematics
Stock Markert Analysis- IS-S,,0.5,Mathematics
Abstract Algebra- IS-F,,0.5,Mathematics
Advanced Algebra I,,1,Mathematics
Advanced Algebra II w/ Trigonometry,,1,Mathematics
Advanced Geometry,,1,Mathematics
Advanced Precalculus,,1,Mathematics
Algebra I,,1,Mathematics
Algebra II w/ Trigonometry,,1,Mathematics
AP Calculus BC,,1,Mathematics
AP Statistics,,1,Mathematics
Calculus,,1,Mathematics
Differential Equations,,0.5,Mathematics
Discrete & Combinatorial Math,,0.5,Mathematics
Foundations in Algebra and Geometry,,1,Mathematics
Geometry,,1,Mathematics
Linear Algebra,,0.5,Mathematics
Multivariable Calculus,,0.5,Mathematics
Precalculus,,1,Mathematics
MSON Test,,0.5,MSON
Introduction to Organic Chemistry,,0.5,MSON
Data Structures and Design Patterns,,1,MSON
Advanced Spanish Linguistics,,0.5,MSON
Positive Psychology,,0.5,MSON
"Think Global, Debate Local",,0.5,MSON
Bob Dylan's America,,0.5,MSON
Making Ethical Decisions in a Diverse World,,0.5,MSON
Diversity in a Global Comparative Perspective,,0.5,MSON
Advanced Spanish Through Film and Literature,,0.5,MSON
Positive Psychology,,0.5,MSON
A Mathematical Modeling Approach to Social Justice,,0.5,MSON
Advanced Topics in Chemistry,,0.5,MSON
Arabic I,,1,MSON
Creative Writing in the Digital Age,,0.5,MSON
Etymology of Scientific Terms,,0.5,MSON
Philosophy in Pop Culture,,0.5,MSON
Linear Algebra,,0.5,MSON
"Establishing Equality: The History of Feminisms and Gender, 1792-1999",,0.5,MSON
Einstein's Relativity and the Evolution of the Quantum Model,,0.5,MSON
Computer Science:  Solving Problems with Computational Methods,,0.5,MSON
Cancer,,0.5,MSON
The Fiction of James Joyce,,0.5,MSON
"The Science and Ethics of Sports Performance: Genetics, Biochemistry, and Sociology",,0.5,MSON
Tenements to Townhouses:  Stories of Urban New York,,0.5,MSON
Environmental Bioethics:  Exploring the Challenges of Local and Global Choices,,0.5,MSON
Vector Calculus,,0.5,MSON
8th grade P.E.,,1,Physical Education
10th Grade PE,,1,Physical Education
11th Grade PE,,1,Physical Education
WellFit,,0.5,Physical Education
9th Grade PE - F,,0.5,Physical Education
WellFit/PE,,1,Physical Education
8th grade PE,,1,Physical Education
10th Grade PE,,1,Physical Education
11th Grade PE,,1,Physical Education
WellFit/PE,,1,Physical Education
Foundations of Kinesiology and Exercise Science - F,,0.5,Physical Education
5 K,,,Physical Education
Fencing,,,Physical Education
Fly Fishing,,,Physical Education
Weight Training,,,Physical Education
Yoga,,,Physical Education
Equine Assisted Activities,,1,Physical Education
Advanced Sports Medicine- S,,0.5,Physical Education
WellFit - S,,0.5,Physical Education
Foundations of Kinesiology and Exercise Science - S,,0.5,Physical Education
8th Grade PE,,1,Physical Education
9th Grade PE,,0.5,Physical Education
Well/Fit,,0.5,Physical Education
Foundation of Sports Medicine and Safety,,0.5,Physical Education
Injury Prevention & Weight Training,,0.5,Physical Education
Injury Prevention & Weight Training,,0.5,Physical Education
Sports Medicine,,0.5,Physical Education
10th Grade PE,,1,Physical Education
11th Grade PE,,1,Physical Education
Science 8,"<p style=""margin: 0px; padding: 0px;"">This year-long course includes the introductory study of environmental science, ecology, earth and physical science. Students examine regional and global environmental issues, investigate the causes of environmental problems and formulate solutions to resolve such problems. The diverse collection of natural habitats on campus is used for ecologic and geologic field studies. Students are also engaged in physical science labs to strengthen their understanding of the nature of science and scientific thought. The goal of this class is to prepare students for the high school science curriculum.</p>",1,Science
Biology,"Cells are introduced as the structural and functional units of life, followed by an overview of the various kingdoms with emphasis on patterns in life histories, special adaptations, basic life processes, and sources of variation, with ecological and evolutionary implications.  In the spring, students study plant physiology, reproduction, and growth.  Additional topics include human anatomy, physiology, and modern genetics.",1,Science
Chemistry,"This year-long course introduces students to the basic concepts related to the chemical properties of matter.  Students conduct laboratory experiments to enhance their knowledge of lab safety and chemical reactions and to practice lab report development and presentation.  They learn chemical formula and equation writing, stoichiometric calculations, gas laws, bonding, kinetic molecular theory, and thermochemistry and receive an introduction to nuclear and organic chemistry.",1,Science
AP Biology,"This year-long course explores the major themes and concepts of biology. Students acquire greater expertise in techniques and principles of lab investigations, all of which prepare students for the AP Biology exam. Biology is a prerequisite for this course.",1,Science
AP Chemistry,"This course focuses on advanced studies in thermochemistry, oxidation-reduction reacations, equilibrium, reaction rates, electrochemistry, and kinetic molecular theory from the experimental and lab development perspectives. Students are prepared to take the AP Chemistry exam. Chemistry is a prerequisite for this course.",1,Science
Word Processing,"This one semester course teaches and cultivates basic keyboarding skills. In addition to touch typing, students integrate keying skills with word processing applications and document production in Microsoft Word.",0.5,Science
AP Physics B,"This year-long course is designed to give students an introduction to the fundamental concepts of physics. The topics covered include mechanics, fluids, sound, optics, light, electricity and magnetism, velocity, and modern physics. Students are best prepared for this course if they have completed Algebra II, but students may be enrolled in Algebra II concurrently.",1,Science
AP Physics C,"AP Physics C is a year-long, calculus-based course. The material covered includes mechanics, as well as electricity and magnetism. Students do a number of laboratory experiments to illustrate and reinforce the concepts. They are prepared to take the AP Physics C exam. Students must have completed or be enrolled in Calculus I.",1,Science
AP Environmental Science,"This course is a year-long interdisciplinary study of Earth&rsquo;s changing environment. Students focus on current environmental issues and the scientific knowledge necessary to analyze and understand these issues. The course emphasizes understanding how the atmosphere, hydrosphere, lithosphere, cryosphere, and biosphere function and how these spheres interact with human activities. Students design and conduct laboratory and field-based experiments and are prepared to take the AP Environmental Science exam.",1,Science
Sustainable Development - F,,0.5,Science
Human Anatomy & Physiology,,0.5,Science
Urban Farming,,0.5,Science
Geophysics,,0.5,Science
Adv. Chemical Techniques - Ind. Study,,1,Science
Exercise Science,,1,Science
Urban Farming II,,0.5,Science
Geophysics II,,0.5,Science
Organic Chemistry,,0.5,Science
Introduction to Geology,,0.5,Science
Astronomy of the Solar System,,0.5,Science
Anatomy & Physiology I - F,,0.5,Science
Canine Behavior & Physiology - IS,,1,Science
Complex Chemical Reactions - IS,,0.5,Science
Musculature of the Human Body - IS,,0.5,Science
Anatomy & Physiology of Domestic Animals-IS,,0.5,Science
Physics,,1,Science
Experimental Procedures in Microbiology,,1,Science
Stellar Astronomy - S,,0.5,Science
Research Methods in Science I - S,,0.5,Science
Geology - IS,,0.5,Science
Nutrition Science - IS,,0.5,Science
Research Methods in Science II - F,,0.5,Science
Nutrition - S,,0.5,Science
Anatomy & Physiology II - S,,0.5,Science
Stellar Astronomy - F,,0.5,Science
Robotics,,1,Science
Science 8,"This year-long course includes the introductory study of environmental science, ecology, earth and physical science. Students examine regional and global environmental issues, investigate the causes of environmental problems and formulate solutions to resolve such problems. The diverse collection of natural habitats on campus is used for ecologic and geologic field studies. Students are also engaged in physical science labs to strengthen their understanding of the nature of science and scientific thought. The goal of this class is to prepare students for the high school science curriculum.",1,Science
Biology,"Cells are introduced as the structural and functional units of life, followed by an overview of the various kingdoms with emphasis on patterns in life histories, special adaptations, basic life processes, and sources of variation, with ecological and evolutionary implications.  In the spring, students study plant physiology, reproduction, and growth.  Additional topics include human anatomy, physiology, and modern genetics.",1,Science
AP Biology,"This year-long course explores the major themes and concepts of biology. Students acquire greater expertise in techniques and principles of lab investigations, all of which prepare students for the AP Biology exam. Biology is a prerequisite for this course.",1,Science
Experimental Procedures in Microbiology,,1,Science
Canine Behavior & Physiology - IS,,1,Science
Chemistry,"This year-long course introduces students to the basic concepts related to the chemical properties of matter.  Students conduct laboratory experiments to enhance their knowledge of lab safety and chemical reactions and to practice lab report development and presentation.  They learn chemical formula and equation writing, stoichiometric calculations, gas laws, bonding, kinetic molecular theory, and thermochemistry and receive an introduction to nuclear and organic chemistry.",1,Science
AP Chemistry,"This course focuses on advanced studies in thermochemistry, oxidation-reduction reactions, equilibrium, reaction rates, electrochemistry, and kinetic molecular theory from the experimental and lab development perspectives. Students are prepared to take the AP Chemistry exam. Chemistry is a prerequisite for this course.",1,Science
AP Physics B,"This year-long course is designed to give students an introduction to the fundamental concepts of physics. The topics covered include mechanics, fluids, sound, optics, light, electricity and magnetism, velocity, and modern physics. Students are best prepared for this course if they have completed Algebra II, but students may be enrolled in Algebra II concurrently.",1,Science
Physics,,1,Science
AP Physics C,"AP Physics C is a year-long, calculus-based course. The material covered includes mechanics, as well as electricity and magnetism. Students do a number of laboratory experiments to illustrate and reinforce the concepts. They are prepared to take the AP Physics C exam. Students must have completed or be enrolled in Calculus I.",1,Science
AP Environmental Science,"This course is a year-long interdisciplinary study of Earth&rsquo;s changing environment. Students focus on current environmental issues and the scientific knowledge necessary to analyze and understand these issues. The course emphasizes understanding how the atmosphere, hydrosphere, lithosphere, cryosphere, and biosphere function and how these spheres interact with human activities. Students design and conduct laboratory and field-based experiments and are prepared to take the AP Environmental Science exam.",1,Science
Adv. Chemical Techniques - Ind. Study,,1,Science
Exercise Science,,1,Science
Robotics,,1,Science
Special Topics in Image Analysis - IS,,0.5,Science
Corvidology Study - IS,,1,Science
Sustainable Development - S,,0.5,Science
Oceanography/Marine Science - F,,0.5,Science
Science  Fair,,,Science
Laboratory Skills and Techniques - IS,,0.5,Science
History of Cosmology - IS,,1,Science
Introduction to Obstetrics - IS,,0.5,Science
10th-12th Grade Science Fair,,,Science
Introduction to Dementia-IS,,0.5,Science
InStar Astronomy Research Seminar- IS,,0.5,Science
Introduction to Physical Therapy-IS,,0.5,Science
Ecology-IS,,0.5,Science
Conceptual Physics,,1,Science
Marine Science - F,,0.5,Science
Spring Water Power,,0.5,Science
Forensic Science - F,,,Science
Infectious Disease - S,,0.5,Science
Phone Usage Habit Research Project-IS,,1,Science
Genetics and Society- F,,0.5,Science
Current Topics: Climate Change - S,,0.5,Science
A Survey of Modern Physics-IS-S,,0.5,Science
Astrology- IS-S,,0.5,Science
Anatomy & Physiology I,,0.5,Science
Anatomy & Physiology II,,0.5,Science
AP Biology,,1,Science
AP Chemistry,,1,Science
AP Environmental Science,,1,Science
AP Physics C,,1,Science
Biology,,1,Science
Chemistry,,1,Science
Conceptual Physics,,1,Science
Physics,,1,Science
Science 8,,1,Science
Sustainable Development,,0.5,Science
Organic Chemistry,,0.5,Science
Forensics,,0.5,Science
Forensics,,0.5,Science
Infectious Disease,,0.5,Science
Infectious Disease,,0.5,Science
Nutrition & Metabolism,,0.5,Science
Molecular Genetics,,0.5,Science
Anthropology,,0.5,Science
Botany,,0.5,Science
Freshwater Ecology,,0.5,Science
Psychology,,0.5,Science
Psychology,,0.5,Science
Forensics II,,0.5,Science
Conceptual Physics,Formerly Conceptual Physics,1,Science
AP Physics 1,,1,Science
Introduction to Marine Biology,,0.5,Science
Exploration of the Microscopic World,,0.5,Science
Organic Chemistry,,0.5,Science
Adv Topics in Chemistry,,0.5,Science
